URL,Annotator ID,Segmentation Points (sec),,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR0_ch01.mp4,P0,0.7743,2.2743,3.7743,5.2743,6.7743,8.2743,9.7743,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR0_ch01.mp4,P1,1.1493,2.6493,4.1493,5.6493,7.1493,8.6493,10.1493,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR0_ch01.mp4,P2,0.7743,2.2743,3.7743,5.2743,6.7743,8.2743,9.7743,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR0_ch02.mp4,P0,1.5243,3.0243,4.5243,6.0243,7.5243,9.0243,10.5243,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR0_ch02.mp4,P1,1.1493,2.6493,4.1493,5.6493,7.1493,8.6493,10.1493,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR0_ch02.mp4,P2,0.7743,2.2743,3.7743,5.2743,6.7743,8.2743,9.7743,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR0_ch03.mp4,P0,1.1493,2.6493,4.1493,5.6493,7.1493,8.6493,10.1493,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR0_ch03.mp4,P1,1.1493,2.6493,4.1493,5.6493,7.1493,8.6493,10.1493,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR0_ch03.mp4,P2,0.7743,2.2743,3.7743,5.2743,6.7743,8.2743,9.7743,11.2743,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR0_ch04.mp4,P0,1.5243,3.0243,4.5243,6.0243,7.5243,9.0243,10.5243,,,,,,,,
